conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,casefolding,cleanedtext,stopwordremoved,stemmingtext,tokenize
1767513811618271575,Tue Mar 12 11:31:46 +0000 2024,162,Dalam dua race pertama Lewis Hamilton hanya mampu meraup 8 poin. Jumlah tersebut adalah jumlah poin terendah yang ia dapat dari dua balapan pertama sejak aturan poin untuk top 10 berlaku di 2010. Keputusan yang tepat kah buat kabur ke Ferrari di musim depan? https://t.co/GhckLY8AvX,1767513811618271575,https://pbs.twimg.com/media/GId4b9WbAAAfJMq.jpg,,in,Pernah di paddock,1,7,3,https://x.com/LambeResing/status/1767513811618271575,1268958732794261505,LambeResing,dalam dua race pertama lewis hamilton hanya mampu meraup 8 poin. jumlah tersebut adalah jumlah poin terendah yang ia dapat dari dua balapan pertama sejak aturan poin untuk top 10 berlaku di 2010. keputusan yang tepat kah buat kabur ke ferrari di musim depan? https://t.co/ghckly8avx,dalam dua race pertama lewis hamilton hanya mampu meraup  poin  jumlah tersebut adalah jumlah poin terendah yang ia dapat dari dua balapan pertama sejak aturan poin untuk top  berlaku di   keputusan yang tepat kah buat kabur ke ferrari di musim depan,race lewis hamilton meraup poin poin terendah balapan aturan poin top berlaku keputusan kabur ferrari musim,race lewis hamilton raup poin poin rendah balap atur poin top laku putus kabur ferrari musim,"['race', 'lewis', 'hamilton', 'raup', 'poin', 'poin', 'rendah', 'balap', 'atur', 'poin', 'top', 'laku', 'putus', 'kabur', 'ferrari', 'musim']"
1766085691157385671,Fri Mar 08 12:56:55 +0000 2024,1,2025 LEWIS FERRARI WDC WCC TRUST https://t.co/7koz1p19Lt,1766085691157385671,https://pbs.twimg.com/media/GIJlknVXkAAYSrE.jpg,,in,they/he 21 free ðµð¸,0,0,0,https://x.com/VARMILT0N/status/1766085691157385671,1253293741592412162,VARMILT0N,2025 lewis ferrari wdc wcc trust https://t.co/7koz1p19lt,lewis ferrari wdc wcc trust,lewis ferrari wdc wcc trust,lewis ferrari wdc wcc trust,"['lewis', 'ferrari', 'wdc', 'wcc', 'trust']"
1754166390779478479,Sun Feb 04 15:33:53 +0000 2024,19, Lewis Hamilton x Ferrari ! ï¸ https://t.co/NwuJFFoo7l,1754166390779478479,https://pbs.twimg.com/media/GFgNAz5W0AAfHnQ.jpg,,in,Formule 1,1,0,2,https://x.com/InTheRaceF1/status/1754166390779478479,1523707359486427136,InTheRaceF1, lewis hamilton x ferrari ! ï¸ https://t.co/nwujffoo7l,lewis hamilton x ferrari   ï¸,lewis hamilton x ferrari ï¸,lewis hamilton x ferrari,"['lewis', 'hamilton', 'x', 'ferrari']"
1761395159453802921,Sat Feb 24 14:18:25 +0000 2024,0,#Sebastian #Vettel'in #KardeÅi #Fabian: Lewis-Ferrari #Ikilisi #Birbirine #Uymuyor -&gt; https://t.co/lhFOWU5K4a #F1 #F1izle #Formel1 #Formula1 #Haber #Lewisferrari #MotorsporlarÄ± #Motorsports #News #Online #WatchF1 #TRmotosports https://t.co/DuixKvA9GI,1761395159453802921,https://pbs.twimg.com/media/GHG7kCTWkAECNTf.jpg,,in,"Ä°stanbul, TÃ¼rkiye",0,0,0,https://x.com/TRmotosports/status/1761395159453802921,3298415044,TRmotosports,#sebastian #vettel'in #kardeåi #fabian: lewis-ferrari #ikilisi #birbirine #uymuyor -&gt; https://t.co/lhfowu5k4a #f1 #f1izle #formel1 #formula1 #haber #lewisferrari #motorsporlarä± #motorsports #news #online #watchf1 #trmotosports https://t.co/duixkva9gi,sebastian  vettel in  kardeåi  fabian  lewis ferrari  ikilisi  birbirine  uymuyor   gt    f  fizle  formel  formula  haber  lewisferrari  motorsporlarä±  motorsports  news  online  watchf  trmotosports,sebastian vettel in kardeåi fabian lewis ferrari ikilisi birbirine uymuyor gt f fizle formel formula haber lewisferrari motorsporlarä± motorsports news online watchf trmotosports,sebastian vettel in karde i fabian lewis ferrari ikilisi birbirine uymuyor gt f fizle formel formula haber lewisferrari motorsporlar motorsports news online watchf trmotosports,"['sebastian', 'vettel', 'in', 'karde', 'i', 'fabian', 'lewis', 'ferrari', 'ikilisi', 'birbirine', 'uymuyor', 'gt', 'f', 'fizle', 'formel', 'formula', 'haber', 'lewisferrari', 'motorsporlar', 'motorsports', 'news', 'online', 'watchf', 'trmotosports']"
1772229389503115764,Mon Mar 25 11:49:47 +0000 2024,36,efwan! Apa yang membuat terkejut di Australian GP? - Max &amp; Lewis DNF - Ferrari double podium - Yuki Tsunoda poin - George Russell DNF di last lap Me: of course Ferrari double podium https://t.co/dUOZ5G0hMD,1772229389503115764,https://pbs.twimg.com/media/GJg5PIjbYAAirAJ.jpg,,in,manual not autobot,3,16,1,https://x.com/f1fess/status/1772229389503115764,1524088243247267840,f1fess,efwan! apa yang membuat terkejut di australian gp? - max &amp; lewis dnf - ferrari double podium - yuki tsunoda poin - george russell dnf di last lap me: of course ferrari double podium https://t.co/duoz5g0hmd,efwan  apa yang membuat terkejut di australian gp    max  amp  lewis dnf   ferrari double podium   yuki tsunoda poin   george russell dnf di last lap me  of course ferrari double podium,efwan terkejut australian gp max amp lewis dnf ferrari double podium yuki tsunoda poin george russell dnf last lap me of course ferrari double podium,efwan kejut australian gp max amp lewis dnf ferrari double podium yuk tsunoda poin george russell dnf last lap me of course ferrari double podium,"['efwan', 'kejut', 'australian', 'gp', 'max', 'amp', 'lewis', 'dnf', 'ferrari', 'double', 'podium', 'yuk', 'tsunoda', 'poin', 'george', 'russell', 'dnf', 'last', 'lap', 'me', 'of', 'course', 'ferrari', 'double', 'podium']"
1776985241120301552,Sun Apr 07 14:47:50 +0000 2024,0,Lewis in Ferrari Lewis in Mercedes https://t.co/3z2OHkvfGn,1776985241120301552,https://pbs.twimg.com/media/GKkeojaWAAAH0OC.jpg,,in, she/her 18 ðªð¸,0,0,0,https://x.com/pe_es_01/status/1776985241120301552,1582840892200714240,pe_es_01,lewis in ferrari lewis in mercedes https://t.co/3z2ohkvfgn,lewis in ferrari lewis in mercedes,lewis in ferrari lewis in mercedes,lewis in ferrari lewis in mercedes,"['lewis', 'in', 'ferrari', 'lewis', 'in', 'mercedes']"
1759213163663564802,Sun Feb 18 13:47:57 +0000 2024,4,ternyata dari dua jam lalu tapi guenya aja baru liat bjir okeh bretvici terindentifikasi biasnya om lewis dan ferrari tp tlonk season ini juga nonton ommm get a paddock club in monacooo @.bretvici https://t.co/yVZu6QClPZ,1759213163663564802,https://pbs.twimg.com/media/GGn7DIya4AAZGCO.jpg,,in,click the link for the archive,0,1,0,https://x.com/fleurdpine/status/1759213163663564802,1517442595840212992,fleurdpine,ternyata dari dua jam lalu tapi guenya aja baru liat bjir okeh bretvici terindentifikasi biasnya om lewis dan ferrari tp tlonk season ini juga nonton ommm get a paddock club in monacooo @.bretvici https://t.co/yvzu6qclpz,ternyata dari dua jam lalu tapi guenya aja baru liat bjir okeh bretvici terindentifikasi biasnya om lewis dan ferrari tp tlonk season ini juga nonton ommm get a paddock club in monacooo   bretvici,jam guenya liat bjir okeh bretvici terindentifikasi biasnya om lewis ferrari tp tlonk season nonton ommm get a paddock club in monacooo bretvici,jam gue liat bjir okeh bretvici terindentifikasi bias om lewis ferrari tp tlonk season nonton ommm get a paddock club in monacooo bretvici,"['jam', 'gue', 'liat', 'bjir', 'okeh', 'bretvici', 'terindentifikasi', 'bias', 'om', 'lewis', 'ferrari', 'tp', 'tlonk', 'season', 'nonton', 'ommm', 'get', 'a', 'paddock', 'club', 'in', 'monacooo', 'bretvici']"
1753443003220291703,Fri Feb 02 15:39:24 +0000 2024,664,lewis x ferrari. https://t.co/K9sSRifHFJ,1753443003220291703,https://pbs.twimg.com/media/GFV7Hl1XsAE3yA0.jpg,,in,,3,6,20,https://x.com/HamiltonTurk/status/1753443003220291703,1048483675174817792,HamiltonTurk,lewis x ferrari. https://t.co/k9ssrifhfj,lewis x ferrari,lewis x ferrari,lewis x ferrari,"['lewis', 'x', 'ferrari']"
1753545190080389528,Fri Feb 02 22:25:27 +0000 2024,1404, Lewis Hamilton kabarnya akan membawa beberapa engineer dari Mercedes untuk ikut diboyong ke Maranello. Kemungkinan itu juga termasuk race engineer-nya Peter Bono Bonnington ke Ferrari. Bono sendiri menurut pengakuan Toto Wolff sempat tak percaya jika Hamilton akan pindah: https://t.co/mI9p98cSEu,1753545190080389528,https://pbs.twimg.com/media/GFXWmK5bQAA-tW1.jpg,,in,Indonesia,102,54,127,https://x.com/f1speed_indo/status/1753545190080389528,1019746932833468416,f1speed_indo, lewis hamilton kabarnya akan membawa beberapa engineer dari mercedes untuk ikut diboyong ke maranello. kemungkinan itu juga termasuk race engineer-nya peter bono bonnington ke ferrari. bono sendiri menurut pengakuan toto wolff sempat tak percaya jika hamilton akan pindah: https://t.co/mi9p98cseu,lewis hamilton kabarnya akan membawa beberapa engineer dari mercedes untuk ikut diboyong ke maranello  kemungkinan itu juga termasuk race engineer nya peter bono bonnington ke ferrari  bono sendiri menurut pengakuan toto wolff sempat tak percaya jika hamilton akan pindah,lewis hamilton kabarnya membawa engineer mercedes diboyong maranello race engineer peter bono bonnington ferrari bono pengakuan toto wolff percaya hamilton pindah,lewis hamilton kabar bawa engineer mercedes boyong maranello race engineer peter bono bonnington ferrari bono aku toto wolff percaya hamilton pindah,"['lewis', 'hamilton', 'kabar', 'bawa', 'engineer', 'mercedes', 'boyong', 'maranello', 'race', 'engineer', 'peter', 'bono', 'bonnington', 'ferrari', 'bono', 'aku', 'toto', 'wolff', 'percaya', 'hamilton', 'pindah']"
1753780861844042165,Sat Feb 03 14:01:55 +0000 2024,1306, Lewis Hamilton akhirnya angkat bicara soal kepindahanya ke Ferrari: ï¸: Setelah mencapai banyak hal bersama Mercedes yang hanya bisa saya impikan waktu kecil sekarang saya punya kesempatan untuk mewujudkan impian masa kecil saya yang lain. Membalap di Ferrari... https://t.co/jtnTaYYOCw,1753780861844042165,https://pbs.twimg.com/media/GFatzNfWUAA8rf4.png,,in,Indonesia,73,60,128,https://x.com/f1speed_indo/status/1753780861844042165,1019746932833468416,f1speed_indo, lewis hamilton akhirnya angkat bicara soal kepindahanya ke ferrari: ï¸: setelah mencapai banyak hal bersama mercedes yang hanya bisa saya impikan waktu kecil sekarang saya punya kesempatan untuk mewujudkan impian masa kecil saya yang lain. membalap di ferrari... https://t.co/jtntayyocw,lewis hamilton akhirnya angkat bicara soal kepindahanya ke ferrari  ï¸  setelah mencapai banyak hal bersama mercedes yang hanya bisa saya impikan waktu kecil sekarang saya punya kesempatan untuk mewujudkan impian masa kecil saya yang lain  membalap di ferrari,lewis hamilton angkat bicara kepindahanya ferrari ï¸ mencapai mercedes impikan kesempatan mewujudkan impian membalap ferrari,lewis hamilton angkat bicara kepindahanya ferrari capai mercedes impi sempat wujud impi balap ferrari,"['lewis', 'hamilton', 'angkat', 'bicara', 'kepindahanya', 'ferrari', 'capai', 'mercedes', 'impi', 'sempat', 'wujud', 'impi', 'balap', 'ferrari']"
1753400770433815006,Fri Feb 02 12:51:34 +0000 2024,382, | Lewis Hamilton akan mendapatkan $100 juta per tahun dari Ferrari! Rincian pendapatan ini sudah termasuk gaji sponsor hak cipta bonus dan lainnya. Ini membuatnya jadi salah satu pembalap dengan bayaran tertinggi dalam sejarah Scuderia Ferrari [per @GiulyDuchessa] https://t.co/2ukal62Dsv,1753400770433815006,https://pbs.twimg.com/media/GFVUj2KaIAAt_Al.jpg,,in,Pernah di paddock,27,17,28,https://x.com/LambeResing/status/1753400770433815006,1268958732794261505,LambeResing, | lewis hamilton akan mendapatkan $100 juta per tahun dari ferrari! rincian pendapatan ini sudah termasuk gaji sponsor hak cipta bonus dan lainnya. ini membuatnya jadi salah satu pembalap dengan bayaran tertinggi dalam sejarah scuderia ferrari [per @giulyduchessa] https://t.co/2ukal62dsv,| lewis hamilton akan mendapatkan   juta per tahun dari ferrari  rincian pendapatan ini sudah termasuk gaji sponsor hak cipta bonus dan lainnya  ini membuatnya jadi salah satu pembalap dengan bayaran tertinggi dalam sejarah scuderia ferrari  per,| lewis hamilton juta ferrari rincian pendapatan gaji sponsor hak cipta bonus membuatnya salah pembalap bayaran tertinggi sejarah scuderia ferrari,lewis hamilton juta ferrari rincian dapat gaji sponsor hak cipta bonus buat salah balap bayar tinggi sejarah scuderia ferrari,"['lewis', 'hamilton', 'juta', 'ferrari', 'rincian', 'dapat', 'gaji', 'sponsor', 'hak', 'cipta', 'bonus', 'buat', 'salah', 'balap', 'bayar', 'tinggi', 'sejarah', 'scuderia', 'ferrari']"
1753369785969062017,Fri Feb 02 10:48:27 +0000 2024,25, Lewis Hamilton Ferrari'de senelik 100 milyon pound kazanacak. (THE SUN) https://t.co/EmIKY6av9X,1753369785969062017,https://pbs.twimg.com/media/GFU4hzkWIAARKp7.jpg,,in,"Maranello, Emilia Romagna",0,0,0,https://x.com/ferrarinewstr/status/1753369785969062017,1426484095366967296,ferrarinewstr, lewis hamilton ferrari'de senelik 100 milyon pound kazanacak. (the sun) https://t.co/emiky6av9x,lewis hamilton ferrari de senelik  milyon pound kazanacak   the sun,lewis hamilton ferrari de senelik milyon pound kazanacak the sun,lewis hamilton ferrari de nik milyon pound kazanacak the sun,"['lewis', 'hamilton', 'ferrari', 'de', 'nik', 'milyon', 'pound', 'kazanacak', 'the', 'sun']"
1753409404224106954,Fri Feb 02 13:25:53 +0000 2024,169,LEWIS HAMILTON JOINS FERRARI https://t.co/CLzhph0hOq,1753409404224106954,https://pbs.twimg.com/media/GFVcjhMWAAAUdWl.jpg,,in,Kazune MaricÃ³n ,2,12,19,https://x.com/Orteguez__/status/1753409404224106954,1544330372955217921,Orteguez__,lewis hamilton joins ferrari https://t.co/clzhph0hoq,lewis hamilton joins ferrari,lewis hamilton joins ferrari,lewis hamilton joins ferrari,"['lewis', 'hamilton', 'joins', 'ferrari']"
1753429113690563062,Fri Feb 02 14:44:12 +0000 2024,832, | Kontrak Ferrari dengan Lewis Hamilton ternyata juga menjamin masa depannya setelah pensiun! Lewis ternyata kecewa dengan Mercedes yang menolak proposalnya untuk menjadi ambassador hingga 2035! Ferrari awalnya telah memberikan proposal pada tahun 2023 sebesar â¬92 juta https://t.co/QgN8oiwZV6,1753429113690563062,https://pbs.twimg.com/media/GFVt2OgbgAASfB0.jpg,,in,Pernah di paddock,57,32,78,https://x.com/LambeResing/status/1753429113690563062,1268958732794261505,LambeResing, | kontrak ferrari dengan lewis hamilton ternyata juga menjamin masa depannya setelah pensiun! lewis ternyata kecewa dengan mercedes yang menolak proposalnya untuk menjadi ambassador hingga 2035! ferrari awalnya telah memberikan proposal pada tahun 2023 sebesar â¬92 juta https://t.co/qgn8oiwzv6,| kontrak ferrari dengan lewis hamilton ternyata juga menjamin masa depannya setelah pensiun  lewis ternyata kecewa dengan mercedes yang menolak proposalnya untuk menjadi ambassador hingga   ferrari awalnya telah memberikan proposal pada tahun  sebesar â¬ juta,| kontrak ferrari lewis hamilton menjamin depannya pensiun lewis kecewa mercedes menolak proposalnya ambassador ferrari proposal â¬ juta,kontrak ferrari lewis hamilton jamin depan pensiun lewis kecewa mercedes tolak proposal ambassador ferrari proposal juta,"['kontrak', 'ferrari', 'lewis', 'hamilton', 'jamin', 'depan', 'pensiun', 'lewis', 'kecewa', 'mercedes', 'tolak', 'proposal', 'ambassador', 'ferrari', 'proposal', 'juta']"
1754108257730514997,Sun Feb 04 11:42:53 +0000 2024,168,Bisa dibilang dengan kepindahan Lewis Hamiton ke Ferrari musim depan bakal bikin pusing Toto Wolff karena kemungkinan besar Lewis akan memborong banyak orang-orang Mercedes kesana. Hal tersebut menjadi eksodus besar-besaran dalam tubuh Mercedes yang ke dua kalinya dalam https://t.co/YWR2T3PZuv,1754108257730514997,https://pbs.twimg.com/media/GFfW3TQa8AEYGPh.jpg,,in,Pernah di paddock,2,6,16,https://x.com/LambeResing/status/1754108257730514997,1268958732794261505,LambeResing,bisa dibilang dengan kepindahan lewis hamiton ke ferrari musim depan bakal bikin pusing toto wolff karena kemungkinan besar lewis akan memborong banyak orang-orang mercedes kesana. hal tersebut menjadi eksodus besar-besaran dalam tubuh mercedes yang ke dua kalinya dalam https://t.co/ywr2t3pzuv,bisa dibilang dengan kepindahan lewis hamiton ke ferrari musim depan bakal bikin pusing toto wolff karena kemungkinan besar lewis akan memborong banyak orang orang mercedes kesana  hal tersebut menjadi eksodus besar besaran dalam tubuh mercedes yang ke dua kalinya dalam,dibilang kepindahan lewis hamiton ferrari musim bikin pusing toto wolff lewis memborong orang orang mercedes kesana eksodus besaran tubuh mercedes kalinya,bilang pindah lewis hamiton ferrari musim bikin pusing toto wolff lewis borong orang orang mercedes kesana eksodus besar tubuh mercedes kali,"['bilang', 'pindah', 'lewis', 'hamiton', 'ferrari', 'musim', 'bikin', 'pusing', 'toto', 'wolff', 'lewis', 'borong', 'orang', 'orang', 'mercedes', 'kesana', 'eksodus', 'besar', 'tubuh', 'mercedes', 'kali']"
1753458140509868509,Fri Feb 02 16:39:33 +0000 2024,141, | Toto Wolff tak kaget dengan keputusan Lewis Hamilton untuk pindah ke Ferrari tahun 2025! Ini dikarenakan perpanjangan kontrak Lewis pada awalnya memang bersifat short-term. Saya sih udah denger rumornya beberapa hari sebelumnya tapi saya mau nunggu sampai sarapan bareng https://t.co/0fcB5Ym2xa,1753458140509868509,https://pbs.twimg.com/media/GFWIgmhaUAALA96.jpg,,in,Pernah di paddock,5,8,7,https://x.com/LambeResing/status/1753458140509868509,1268958732794261505,LambeResing, | toto wolff tak kaget dengan keputusan lewis hamilton untuk pindah ke ferrari tahun 2025! ini dikarenakan perpanjangan kontrak lewis pada awalnya memang bersifat short-term. saya sih udah denger rumornya beberapa hari sebelumnya tapi saya mau nunggu sampai sarapan bareng https://t.co/0fcb5ym2xa,| toto wolff tak kaget dengan keputusan lewis hamilton untuk pindah ke ferrari tahun   ini dikarenakan perpanjangan kontrak lewis pada awalnya memang bersifat short term  saya sih udah denger rumornya beberapa hari sebelumnya tapi saya mau nunggu sampai sarapan bareng,| toto wolff kaget keputusan lewis hamilton pindah ferrari perpanjangan kontrak lewis bersifat short term udah denger rumornya nunggu sarapan bareng,toto wolff kaget putus lewis hamilton pindah ferrari panjang kontrak lewis sifat short term udah denger rumor nunggu sarap bareng,"['toto', 'wolff', 'kaget', 'putus', 'lewis', 'hamilton', 'pindah', 'ferrari', 'panjang', 'kontrak', 'lewis', 'sifat', 'short', 'term', 'udah', 'denger', 'rumor', 'nunggu', 'sarap', 'bareng']"
1754003781036196259,Sun Feb 04 04:47:43 +0000 2024,8,Sebuah berita menggegerkan jagat motorsport setelah Ferrari mengumumkan Lewis Hamilton sebagai pembalap mereka untuk tahun 2025 sekaligus menjadikan 2024 sebagai musim terakhir bersama Mercedes. https://t.co/XjKlfBwbjY https://t.co/83g7MXKRKQ,1754003781036196259,https://pbs.twimg.com/media/GFd5JH1aAAAQ_Nq.jpg,,in,Di Manapun ,0,1,0,https://x.com/GarisBalap/status/1754003781036196259,1253603788197249026,GarisBalap,sebuah berita menggegerkan jagat motorsport setelah ferrari mengumumkan lewis hamilton sebagai pembalap mereka untuk tahun 2025 sekaligus menjadikan 2024 sebagai musim terakhir bersama mercedes. https://t.co/xjklfbwbjy https://t.co/83g7mxkrkq,sebuah berita menggegerkan jagat motorsport setelah ferrari mengumumkan lewis hamilton sebagai pembalap mereka untuk tahun  sekaligus menjadikan  sebagai musim terakhir bersama mercedes,berita menggegerkan jagat motorsport ferrari mengumumkan lewis hamilton pembalap menjadikan musim mercedes,berita geger jagat motorsport ferrari umum lewis hamilton balap jadi musim mercedes,"['berita', 'geger', 'jagat', 'motorsport', 'ferrari', 'umum', 'lewis', 'hamilton', 'balap', 'jadi', 'musim', 'mercedes']"
